docidx	x	y	z
8705	-54	-70	4
8706	13	-67	-31
8706	-5	-48	-25
8706	8	-56	-29
8706	4	59	-26
8706	31	-41	-46
8706	8	-58	-29
8706	19	-47	-49
8706	6	-62	-42
8707	-2	4	4
8708	48	-28	8
8708	30	-92	2
8708	14	-18	2
8709	48	6	20
8709	56	-54	-8
8709	-44	-64	-10
8710	27	-80	-3
8710	27	-80	-3
8710	-27	-84	26
8710	27	-62	-4
8710	-42	-79	6
8710	-24	49	13
8710	-24	-91	7
8712	-48	29	-14
8712	-4	53	-10
8712	-42	-63	28
8712	-30	33	26
8712	54	-3	-22
8712	-46	-77	30
8712	-8	61	36
8712	-48	-17	-24
8713	36	27	6
8714	-5	0	33
8715	-28	-21	-10
8716	-30	-88	7
8716	3	50	-11
8716	0	56	-5
8716	36	-79	13
8716	33	-79	10
8716	24	-43	-23
8717	54	-6	46
8717	8	-66	38
8718	-26	-8	6
8718	52	14	0
8718	-42	-18	54
8718	-52	34	12
8719	-6	18	50
8719	50	-70	28
8719	12	60	10
8719	-64	-46	-6
8719	24	62	6
8719	64	-16	-14
8719	12	10	-2
8719	26	28	42
8719	-54	-60	44
8719	-56	-50	40
8720	41	3	13
8721	-42	32	-2
8722	-46	32	16
8722	-52	-42	10
8722	6	-52	20
8722	2	36	38
8722	36	-80	-4
8722	34	-48	-4
8722	44	18	0
8722	-46	-58	46
8722	-24	54	6
8722	50	-18	12
8722	-38	24	40
8722	60	-50	0
8722	-52	-46	8
8722	-60	-30	14
8722	-32	-24	-26
8722	-32	44	16
8722	40	-76	2
8722	36	-18	4
8722	42	-34	12
8722	-54	-48	50
8722	50	0	-26
8722	-60	-30	22
8722	36	-12	22
8722	-10	-44	46
8722	38	-72	16
8722	54	-16	40
8722	0	46	32
8722	-12	-80	12
8722	-22	12	0
8723	-4	18	48
8723	-39	-24	64
8723	-48	0	-24
8723	-7	-38	66
8723	-48	26	10
8723	-52	-38	2
8724	-51	-73	7
8724	36	-72	-9
8725	-29	54	-2
8726	14	-3	-2
8726	-14	-98	13
8726	20	6	13
8726	-5	6	66
8726	-11	-78	3
8728	24	-16	56
8728	-14	48	24
8728	6	-34	10
8728	-42	-16	22
8728	22	-44	16
8728	24	-62	26
8728	12	18	40
8728	40	-36	30
8728	-34	-56	10
8728	-10	40	38
8728	14	-30	30
8728	20	22	30
8728	22	2	34
8728	-28	-38	10
8728	36	-50	12
8729	16	-31	59
8729	52	3	21
8729	9	-13	2
8729	-6	-16	-9
8730	-32	-10	66
8730	18	-40	-48
8730	-32	-40	20
8730	-32	-86	-18
8730	-22	-26	74
8730	-48	42	14
8730	-16	-36	-46
8731	-60	-2	-12
8731	56	2	-18
8732	42	-2	-18
8733	51	12	8
8733	62	-20	16
8734	-38	2	10
8734	4	-50	38
8734	-42	-22	8
8734	-56	18	-2
8735	38	2	4
8735	-36	18	4
8735	-34	20	6
8735	-38	14	6
8735	-34	-4	-4
8735	-42	-2	4
8736	-34	-92	0
8736	-2	10	52
8736	48	-36	26
8736	22	-58	22
8736	14	14	40
8736	-46	20	0
8736	42	-30	-16
8736	12	-70	-10
8736	-8	8	48
8736	-40	-8	-12
8737	-27	20	-5
8737	-39	-4	13
8737	24	35	-14
8738	-42	-51	50
8739	-12	-57	54
8739	60	-45	6
8739	36	15	-3
8739	-24	3	-6
8739	48	-42	42
8739	60	-42	24
8740	-30	-8	56
8740	28	-8	56
8740	-36	-52	52
8741	3	-60	21
8742	20	0	64
8742	14	-20	-2
8742	-16	-54	70
8742	0	-24	-22
8742	-50	-30	26
8742	-4	-18	52
8743	46	22	-9
8743	-58	-46	31
8743	58	-37	33
8743	-34	22	-5
8744	-52	-38	14
8744	48	-72	6
8745	1	31	21
8745	60	-26	50
8745	-2	-94	14
8745	2	-98	-4
8745	34	18	-14
8745	1	-19	29
8745	50	16	6
8745	-28	-60	4
8745	-3	29	21
8745	6	-94	10
8745	1	31	23
8745	18	41	1
8745	7	-27	35
8746	22	-6	10
8746	18	-8	12
8746	-8	6	2
8747	33	-34	-4
8747	-33	-49	0
8747	-21	32	42
8747	-51	-43	0
8747	12	41	14
8747	-15	65	17
8747	36	-76	-32
8747	42	-61	-4
8748	-52	12	32
8749	35	-83	-4
8749	30	-65	15
8749	-40	-68	32
8749	-36	-79	15
8749	31	-85	11
8749	-21	-89	19
8749	30	-83	-4
8749	25	-81	16
8749	-26	-89	12
8749	-21	-70	23
8749	32	-76	30
8749	-27	-68	11
8749	-32	-81	-6
8749	-29	-72	11
8749	27	-67	12
8749	37	-64	29
8749	30	-72	1
8749	-29	-72	33
8749	32	-76	15
8749	-33	-77	18
8749	-25	-87	-3
8749	-33	-76	15
8749	-24	-78	13
8749	39	-75	9
8749	37	-70	29
8749	-41	-73	10
8749	39	-73	-6
8749	-32	-89	6
8749	-36	-79	-6
8749	33	-86	-9
8749	26	-75	17
8749	35	-83	15
8749	37	-83	8
8749	27	-82	-8
8749	33	-80	29
8751	-4	-20	60
8752	14	-26	-4
8752	-16	-25	-3
8752	-18	-26	-6
8752	-16	-27	-5
8752	-15	-29	-7
8752	10	-25	-4
8753	-40	-72	-2
8753	6	-12	-8
8753	-12	-30	-38
8754	-36	18	-2
8754	-38	-60	-30
8754	-54	-48	34
8754	-36	18	-2
8754	34	56	16
8755	53	-30	19
8755	-49	-49	-11
8755	-19	-53	72
8755	-53	34	4
8755	45	-30	19
8755	15	-49	46
8755	11	41	-15
8755	49	4	-19
8755	-30	-11	-27
8755	-34	-23	-23
8755	-34	-83	15
8757	-2	1	52
8757	-40	-30	46
8757	42	-33	43
8757	-6	-74	43
8758	-10	-72	50
8758	2	16	50
8758	56	8	34
8758	-30	-82	22
8759	-26	-56	60
8759	-54	-18	2
8759	-40	-46	66
8759	-52	-70	4
8759	46	-72	10
8759	-48	-72	-8
8759	24	-62	58
8759	26	-78	-14
8759	-26	-52	-10
8760	-35	11	-10
8760	32	30	-14
8760	60	-12	-29
8760	22	60	14
8760	1	-70	39
8760	45	-34	1
8761	-48	-26	44
8761	-10	38	-8
8762	3	24	48
8763	-34	-64	48
8763	-50	-62	44
8763	28	18	42
8763	-26	-50	52
8763	-48	32	24
8763	-18	-22	6
8763	22	40	4
8765	6	6	44
8765	2	28	-18
8766	-30	-63	-4
8766	11	-23	44
8766	57	-32	17
8767	18	-84	-4
8767	34	-40	52
8767	-42	-48	-12
8767	-42	26	14
8768	-21	9	-3
8768	3	48	39
8768	48	3	48
8768	-3	60	21
8769	-27	-72	-23
8769	20	-42	-3
8769	33	-50	-20
8769	35	-69	-12
8769	3	-38	9
8769	12	-62	23
8769	6	-39	26
8769	56	-17	-11
8769	36	12	50
8769	-39	-15	51
8769	5	-54	17
8769	60	-51	0
8769	8	3	59
8771	-52	-12	-10
8771	-52	-46	8
8771	6	-50	18
8772	-60	-38	10
8772	30	-44	-6
8773	-13	-77	-9
8774	-38	-51	-12
8774	-33	-46	-20
8775	-34	6	4
8775	-58	-50	38
8775	50	-28	-4
8776	38	-27	35
8777	-12	11	-2
8777	12	20	-5
8777	-9	11	-5
8777	-18	-22	22
8777	12	17	-5
8777	-15	5	1
8777	12	20	-5
8777	-15	5	1
8777	-15	5	1
8777	-18	-22	22
8777	-12	8	-8
8778	-42	-5	-27
8778	35	1	-38
8779	57	-10	30
8779	10	-72	33
8779	-50	-66	-8
8779	30	-22	-17
8779	-38	9	-19
8779	-20	-65	31
8779	-2	-81	11
8779	59	-19	5
8779	34	-43	-13
8779	-51	-22	-21
8779	8	-50	43
8779	38	-42	46
8779	-24	-82	30
8779	-57	-35	0
8779	-8	-62	3
8779	-36	-24	-19
8779	-6	-22	64
8779	6	-52	54
8779	30	4	-5
8779	42	33	-10
8779	-44	-25	14
8779	24	-55	58
8779	36	-32	50
8779	-50	-24	-21
8779	59	14	7
8779	44	23	-11
8780	-52	-22	6
8780	34	-56	44
8780	-24	22	38
8780	58	-4	0
8780	-10	-28	42
8780	52	-14	2
8780	-46	-24	0
8780	-22	-24	50
8780	54	-8	-2
8780	-18	18	62
8780	56	-10	2
8780	54	-10	0
8780	64	-4	36
8782	10	-34	-2
8782	0	4	-13
8782	20	3	64
8782	64	-48	21
8782	10	4	-13
8783	-44	33	12
8784	-30	-30	58
8784	12	-20	66
8784	58	-30	20
8784	-4	-10	60
8784	54	-32	32
8784	58	8	40
8785	24	8	46
8785	-10	-56	12
8786	1	5	54
8786	-20	-67	45
8786	-20	-2	54
8786	-26	-5	54
8786	32	19	4
8786	-33	15	9
8786	-30	-5	54
8786	-47	-60	4
8786	18	-50	-1
8786	11	-12	13
8786	46	-30	45
8786	29	-2	58
8787	-5	-10	-3
8787	35	19	-2
8787	3	-27	24
8787	-34	16	-3
8788	30	34	-14
8788	28	-72	-46
8788	-22	10	-8
8788	-16	-34	64
8788	50	26	26
8788	8	-30	60
8788	10	-72	-24
8788	44	40	-10
8788	-28	-72	6
8788	-14	-60	22
8788	-32	-36	-8
8788	46	22	-12
8788	-52	-24	6
8788	30	-74	6
8788	-8	6	0
8788	34	-40	-10
8790	-2	46	36
8791	-12	50	26
8791	12	-48	38
8791	12	-78	-28
8791	6	-48	-22
8791	-26	-48	68
8791	2	34	12
8791	-40	-42	40
8791	34	24	-8
8791	-46	-68	38
8791	-44	-58	-16
8791	-26	-24	-20
8791	-6	-32	38
8792	67	-28	21
8793	-4	-56	42
8793	62	-36	26
8793	2	-60	38
8793	4	-84	26
8793	-36	-80	-16
8793	32	24	-6
8793	60	-20	20
8793	-58	-24	24
8793	58	-64	24
8794	-14	-49	23
8794	-51	-48	-19
8794	-30	19	-1
8794	-4	28	59
8794	-32	-26	-7
8794	42	-39	42
8794	20	-1	17
8794	8	43	0
8794	14	26	24
8794	32	3	57
8794	-16	-1	15
8794	16	-71	50
8794	-32	21	-3
8794	34	-53	38
8794	32	17	-13
8795	32	20	-16
8795	14	24	58
8795	-30	16	-14
8795	-58	22	10
8795	44	26	-14
8795	64	-28	0
8795	34	22	-12
8796	-48	-49	4
8796	-42	-43	-11
8796	-51	-34	10
8797	0	-78	-30
8797	12	-66	0
8797	0	-69	30
8797	12	-15	18
8797	3	-66	45
8797	63	-18	15
8797	39	-54	51
8797	36	-42	54
8797	-30	24	45
8797	-54	0	21
8797	6	-81	0
8797	24	-57	-9
8798	38	-30	-18
8798	26	-81	-3
8798	0	-81	9
8799	51	6	27
8799	-45	33	12
8799	30	-6	57
8800	32	-82	7
8800	4	4	4
8801	30	50	25
8802	-20	-94	22
8802	50	6	38
8802	0	32	54
8802	-6	-84	6
8802	18	44	42
8802	-44	-26	48
8802	0	-36	62
8802	-54	30	-8
8802	-42	-70	-12
8803	-8	30	24
8803	-40	18	-8
8803	-26	-4	-24
8803	-18	-6	-18
8803	-24	0	-28
8803	-26	-4	-24
8803	44	0	52
8803	-30	-6	52
8803	28	0	-26
8803	-34	40	40
8803	26	-86	-12
8803	-30	-6	52
8803	-32	44	38
8803	-36	20	-6
8804	-36	-4	-44
8804	34	-38	-26
8804	-32	-8	-40
8804	42	36	34
8804	46	-64	-34
8804	-32	-6	-48
8805	-30	-91	-19
8806	37	-56	-25
8807	44	-62	44
8807	24	-92	4
8807	-4	-70	8
8807	-4	12	52
8807	-48	30	18
8807	58	-32	20
8807	-4	0	28
8807	-38	-70	34
8807	26	28	38
8807	-42	-12	46
8807	-46	-60	-12
8807	26	-64	50
8807	-40	22	40
8807	54	-50	20
8807	42	12	56
8807	-22	-90	-4
8807	-22	-6	52
8807	-26	-64	44
8807	22	38	34
8808	6	56	28
8808	-54	-7	49
8808	-33	-85	31
8808	0	56	40
8808	57	-49	10
8808	57	23	28
8808	-30	-40	-14
8808	21	-4	-17
8808	30	-16	-14
8808	30	41	37
8808	-3	-91	28
8808	-6	2	61
8808	-42	14	-17
8808	-9	-73	43
8808	30	-79	-32
8808	-30	20	4
8808	57	-49	10
8808	-57	-16	-14
8808	6	-67	40
8808	27	-67	-20
8808	36	20	10
8808	18	-43	70
8808	-54	2	-20
8808	36	-70	7
8809	12	-60	30
8809	42	-74	32
8809	20	-2	-30
8809	44	-70	16
8809	-16	-84	-30
8809	40	-46	-20
8810	48	2	-29
8810	15	56	16
8812	-33	-52	52
8812	-48	-40	43
8813	-44	44	-12
8813	58	-54	10
8813	36	-30	8
8814	-57	-3	16
8814	-9	-56	37
8814	50	-45	37
8814	-7	-21	72
8814	-60	-39	-12
8814	34	-28	21
8814	54	-42	41
8814	22	19	-19
8814	-30	-30	51
8815	-6	32	-10
8815	-24	18	-19
8815	58	-54	2
8815	26	-18	-12
8815	50	-60	20
8815	62	0	-2
8815	48	-42	11
8815	-58	8	20
8815	-64	-34	4
8817	-41	22	-6
8817	-3	41	40
8818	33	-60	45
8818	-33	-72	-30
8818	33	24	0
8818	42	36	24
8819	60	0	-8
8819	48	6	34
8819	-52	32	6
8819	50	-28	6
8820	54	-60	0
8820	52	6	6
8820	38	12	-6
8820	-36	-32	14
8820	42	-18	8
8820	58	-34	18
8820	20	-54	-18
8820	-38	-14	-10
8820	26	-76	22
8820	-52	-10	-10
8820	48	36	4
8820	-58	-28	26
8820	-56	-28	22
8820	-38	-34	18
8820	44	-12	-4
8820	44	-22	8
8820	-54	-32	8
8820	26	-40	-2
8820	28	-64	-12
8821	-30	-92	10
8821	-20	66	12
8822	54	2	18
8822	10	32	34
8822	-6	-74	-2
8822	53	36	8
8822	-56	-26	-2
8823	45	-45	3
8823	-42	-81	21
8823	-42	21	33
8823	3	6	63
8823	-24	-45	-6
8824	45	-5	-32
8825	-60	-22	-32
8825	26	-6	-40
8825	4	-54	22
8825	26	12	-30
8825	22	6	-28
8825	0	46	8
8825	-38	-34	36
8827	-45	-57	-18
8827	-48	-57	-12
8827	-45	-57	-12
8827	-46	-51	-15
8827	-42	-84	-15
8827	-36	-87	-6
8827	-33	-81	0
8827	-33	-81	-6
8827	-39	-84	3
8827	-45	-84	0
8828	-42	-48	51
8828	-26	-84	24
8828	35	-85	27
8829	-5	13	64
8829	35	-21	66
8829	5	22	59
8829	30	-40	67
8830	13	-8	-20
8831	60	-22	16
8831	-57	-31	13
8831	-48	-31	10
8832	16	-10	0
8832	4	20	24
8832	24	4	12
8832	-34	6	2
8832	-54	-8	-32
8832	24	2	14
8833	52	8	44
8833	-38	-70	0
8833	-38	6	18
8833	20	2	-20
8833	-30	16	4
8833	38	-50	-24
8833	52	16	6
8833	-36	-54	-24
8833	-36	-62	-18
8833	52	26	20
8834	-6	-52	-32
8834	16	-76	-38
8834	-42	-58	-46
8834	-24	-68	-28
8834	-22	-30	-28
8834	18	-58	-48
8834	26	-56	-30
8835	23	-62	40
8835	-9	-71	37
8835	-35	-23	54
8835	-45	-57	15
8835	41	-41	39
8835	10	-81	44
8835	-40	-25	48
8835	18	-60	54
8835	3	5	5
8835	3	3	4
8835	-23	-54	46
8836	-58	-3	32
8837	34	18	0
8837	-9	-40	0
8837	36	20	3
8837	-17	3	4
8840	-30	-14	-16
8841	-28	-1	-19
8841	29	14	14
8841	-31	-40	56
8841	35	17	35
8841	-19	-34	-19
8841	-37	11	11
8841	32	5	5
8841	56	-19	17
8841	-7	23	-10
8841	-4	26	5
8841	-31	-70	38
8841	-7	8	5
8842	40	32	42
8842	4	-34	20
8842	68	-14	8
8842	28	-58	44
8843	42	-58	4
8843	-26	-2	-10
8843	48	-64	0
8843	-26	-2	-8
8844	-10	-66	50
8844	14	-82	-6
8847	30	-67	37
8847	27	17	16
8847	51	-64	25
8847	21	56	34
8847	-48	-79	7
8847	57	-58	-2
8847	-21	-73	49
8847	-51	14	4
8847	-12	47	-2
8847	-6	-49	31
8847	-33	11	-2
8847	-30	-43	-20
8847	54	2	-23
8847	-6	17	37
8847	33	20	10
8847	-45	-58	22
8847	-21	-4	-11
8847	45	17	-2
8847	-36	32	-14
8847	57	23	22
8847	-39	47	19
8847	39	-61	34
8847	30	-64	7
8847	51	-34	55
8847	-6	50	-11
8847	63	-25	19
8847	50	10	5
8847	-3	11	49
8847	36	17	-11
8848	34	-82	26
8848	-48	10	-22
8848	-50	26	2
8848	-42	-58	26
8848	32	-48	-12
8848	-14	68	10
8848	-52	-2	-28
8848	40	-54	50
8848	-52	2	-26
8848	-36	-44	0
8848	-4	-56	16
8848	-14	60	22
8849	-36	-16	-35
8849	-37	-12	-40
8849	-36	-14	-35
8849	18	-3	-14
8849	-39	-16	-26
8849	-35	-7	-39
8849	-36	-11	-28
8849	-34	-7	-34
8849	-36	-11	-28
8849	-36	-12	-29
8849	-37	-11	-31
8849	40	-56	-20
8849	-36	-15	-30
8849	-36	-15	-30
8849	1	1	1
8849	52	-51	8
8849	34	-7	-34
8849	33	-8	-35
8849	34	-6	-45
8849	-36	-12	-30
8849	30	-14	-31
8849	-36	-12	-30
8850	-17	-7	-15
8850	-15	0	7
8850	42	-33	13
8850	51	0	-8
8850	-34	3	16
8850	45	21	34
8850	-24	51	25
8850	-30	-78	19
8850	-42	9	1
8851	-18	-18	44
8851	-22	52	16
8851	-34	-4	-28
8851	28	-32	22
8851	28	-12	4
8851	28	-36	22
8851	-18	-18	44
8851	6	60	-16
8851	-52	20	32
8851	-12	18	40
8851	34	-8	-4
8851	20	2	40
8851	28	-12	4
8851	32	60	22
8851	44	44	30
8851	52	28	34
8851	-34	-8	2
8851	28	0	24
8851	-38	0	34
8851	10	-40	12
8851	4	-44	12
8851	-50	32	6
8851	-22	52	16
8851	10	-40	12
8851	28	-32	22
8851	-14	50	4
8851	52	28	34
8851	14	52	-8
8851	14	36	-2
8851	32	60	22
8851	-40	30	0
8851	-12	18	40
8851	34	-8	-4
8851	14	-40	10
8851	-10	4	-6
8852	24	12	-4
8852	50	-32	50
8852	-18	2	0
8853	-26	-31	7
8853	-41	-9	25
8853	39	39	30
8853	47	-67	-2
8853	21	6	24
8853	21	-33	7
8854	-3	-54	15
8854	-33	9	0
8854	57	-66	30
8854	-3	42	45
8854	-42	-72	-15
8854	-45	-66	33
8854	21	-27	-15
8855	12	-91	19
8855	54	-10	7
8855	57	-10	4
8856	-44	42	-6
8857	-27	-81	21
8857	-51	-78	9
8857	24	-63	-9
8857	54	-75	9
8858	-28	14	-14
8858	40	-74	-4
8858	-24	-82	-8
8858	34	-44	-18
8858	50	-20	-28
8858	20	-22	-28
8858	-14	24	32
8859	-22	-34	0
8859	36	-36	62
8859	30	-46	40
8859	30	-54	36
8859	-12	30	-14
8859	-12	34	-14
8859	-8	40	-16
8861	-6	18	45
8861	-30	24	3
8861	30	-3	54
8861	3	15	51
8862	4	47	9
8862	-2	57	21
8862	-49	-63	29
8863	33	27	0
8863	30	-69	-12
8863	-48	-15	39
8863	-24	-60	-18
8863	27	-45	57
8863	-12	-27	-6
8863	15	-69	12
8863	-39	54	0
8863	12	-60	-15
8863	-12	-6	12
8863	9	-63	-12
8864	-30	2	-5
8864	24	-25	-2
8864	33	8	52
8864	-6	26	43
8865	-9	48	-20
8865	-5	-19	33
8865	15	-61	60
8866	-47	27	4
8866	-27	34	40
8866	-48	25	16
8867	36	22	46
8867	-40	-54	-12
8867	44	-56	40
8868	-51	-18	45
8869	49	-39	6
8869	43	-18	20
8869	-38	42	26
8870	54	-76	2
8870	2	56	22
8870	16	-94	-4
8870	-28	-52	-22
8870	28	-50	-14
8870	-48	26	28
8872	-56	-48	-8
8873	-48	-62	36
8873	4	32	-14
8873	-10	12	-8
8873	-4	28	32
8874	12	41	-8
8874	-9	-4	13
8874	-27	-10	55
8874	-9	-10	7
8874	-24	-43	19
8874	12	-73	-5
8875	50	-20	46
8875	32	-16	-22
8875	4	-8	10
8875	58	-26	-4
8875	-10	10	66
8875	28	-38	-48
8875	10	-62	-40
8875	2	-2	4
8876	-48	9	33
8876	21	-30	63
8876	-39	21	-12
8876	-6	-75	-24
8876	12	-48	27
8876	27	-99	15
8876	54	-51	-12
8876	6	60	3
8876	27	-87	-30
8876	-51	12	33
8877	45	27	15
8877	0	-24	3
8877	0	-87	-6
8877	-36	24	6
8877	-12	0	-9
8877	-27	-69	3
8877	-24	39	15
8877	15	30	42
8877	9	-54	-6
8877	-51	-45	6
8877	-18	18	54
8877	-9	-27	9
8877	-51	-36	-9
8877	15	45	-6
8877	-54	27	6
8877	15	15	-12
8877	39	24	9
8877	-12	-54	33
8877	-57	-6	18
8877	-36	-54	-18
8877	33	-48	39
8878	-21	-22	61
8879	-44	-76	-42
8879	-52	12	-8
8879	-52	26	-4
8879	-30	26	-2
8880	43	-47	50
8880	23	-32	59
8880	-48	-23	10
8881	46	16	-14
8881	-34	-56	52
8882	32	-11	-3
8882	-29	-19	3
8882	-51	-22	13
8882	52	-10	11
8882	4	-15	56
8882	-51	-19	33
8882	54	-26	26
8882	11	-15	-3
8882	-22	-4	20
8883	34	-14	-22
8883	-34	-24	-12
8886	-48	14	-26
8886	-8	58	32
8886	48	-36	2
8886	-58	0	-16
8887	24	-60	-8
8887	-54	-16	44
8887	-28	-53	21
8887	-44	20	21
8887	36	-43	2
8888	15	-6	-18
8888	51	-51	36
8888	3	-48	72
8888	48	18	-12
8888	21	-87	33
8888	-20	4	15
8889	-28	-26	58
8889	10	-40	74
8889	-2	-36	58
8889	44	8	0
8890	-4	-8	4
8891	32	30	2
8891	38	-46	52
8891	60	-42	12
8891	28	0	60
8891	0	6	60
8891	48	8	26
8892	51	27	6
8892	-12	42	-6
8892	-6	45	0
8893	29	-40	-21
8893	34	8	0
8893	2	-40	-11
8894	-3	-96	-6
8894	-6	-69	6
8894	-45	-57	-9
8894	-15	-9	-18
8894	-33	-30	-12
8894	39	-33	39
8894	12	-78	9
8894	30	30	-21
8894	33	-78	-15
8894	-18	-81	-9
8894	33	-96	3
8894	27	-72	27
8894	33	-15	-24
8895	-4	-52	18
8895	-46	-12	-2
8895	46	-60	-14
8895	-2	-84	-2
8895	4	20	42
8896	-50	16	34
8896	36	54	-4
8896	30	-78	-44
8896	52	18	32
8896	60	-42	-10
8896	44	-54	38
8896	10	0	14
8897	-10	52	38
8897	-32	2	-22
8897	-20	4	62
8897	-12	54	16
8897	16	48	42
8897	48	26	44
8897	-30	6	48
8897	-24	44	42
8898	12	-47	2
8898	48	-64	11
8898	-51	-27	9
8899	6	-87	36
8899	-42	-21	-18
8899	-36	-84	0
8901	-15	-54	6
8901	-54	-69	36
8902	0	49	7
8903	-12	30	36
8903	6	-30	0
8903	33	21	9
8903	15	33	33
8904	-6	-28	-8
8904	-6	-28	-6
8904	-2	-34	-4
8904	4	-34	-4
8904	-8	-28	-4
8904	-4	-32	-4
8904	4	-32	-6
8904	4	-34	-4
8904	-4	-28	-6
8904	-6	-28	-6
8904	-4	-32	-4
8904	4	-34	-4
8904	4	-34	-4
8904	2	-34	-4
8904	-6	-28	-6
8904	-4	-32	-4
8904	-4	-34	-2
8904	4	-34	-4
8904	-6	-28	-6
8904	6	-32	-4
8904	-6	-34	-4
8904	2	-34	-4
8904	4	-32	-4
8905	32	-70	56
8905	-46	0	40
8905	-6	-26	72
8905	38	-56	2
8905	32	6	-18
8906	56	14	34
8906	6	56	-6
8906	34	20	4
8906	-8	2	56
8906	-2	24	50
8906	-54	18	6
8906	-10	12	64
8906	34	-56	44
8906	-6	-84	-18
8906	-50	16	-8
8906	54	28	2
8907	-34	-44	40
8907	-40	-42	50
8907	-40	14	20
8907	-56	16	22
8908	19	-64	-48
8909	-8	-14	10
8909	-30	-56	-20
8909	-8	10	-4
8909	-28	18	-4
8909	-6	8	-4
8909	-6	44	-2
8910	24	-58	30
8911	-9	-60	30
8911	9	42	-3
8911	9	-27	36
8911	30	24	45
8911	48	-57	27
8911	-39	18	-3
8912	7	11	40
8913	-1	17	-17
8913	20	8	-23
8913	51	-1	4
8913	-45	-29	7
8913	-63	-40	16
8913	-51	-55	-26
8913	-57	5	21
8914	24	-59	-48
8914	12	-52	-31
8914	-10	-51	-34
8914	13	-61	-36
8914	10	-68	-43
8914	9	-54	-20
8914	-34	-48	-31
8914	9	-58	-31
8914	19	-61	-48
8914	13	-62	-46
8914	12	-52	-31
8914	12	-52	-31
8914	7	-66	-34
8914	-6	-64	-9
8914	-13	-52	-36
8914	15	-55	-21
8914	0	-52	1
8914	40	-52	-29
8914	0	-61	-19
8914	30	-60	-25
8914	6	-69	-36
8914	5	-59	-24
8914	6	-69	-36
8914	7	-55	-18
8914	25	-61	-22
8914	0	-49	-21
8914	-13	-52	-36
8914	10	-68	-43
8914	10	-68	-43
8914	14	-49	-36
8914	0	-61	-19
8914	-34	-48	-31
8914	14	-49	-36
8914	14	-55	-37
8914	12	-52	-31
8914	9	-58	-32
8914	5	-59	-24
8914	13	-62	-46
8914	10	-59	-30
8914	15	-55	-21
8915	-2	-86	30
8916	12	-54	9
8916	-54	24	15
8916	-30	24	-3
8916	-27	-36	-18
8916	-9	54	36
8916	39	-75	-18
8916	-45	-27	51
8917	-46	24	44
8917	15	68	21
8917	25	57	32
8917	-35	64	-5
8917	-52	36	19
8917	59	27	8
8918	33	-51	5
8918	-42	30	33
8918	-60	-46	-9
8918	54	5	35
8918	51	-58	46
8918	-37	-53	44
8918	53	-35	51
8918	-53	-2	-23
8918	-5	-53	11
8918	-35	-19	60
8918	-2	-56	33
8918	-37	-53	44
8919	-40	-77	2
8919	62	-7	2
8919	-46	-4	-8
8919	-57	-46	13
8919	-46	35	10
8919	-57	-35	16
8920	-54	6	-22
8920	8	-40	8
8920	46	-64	-16
8920	-44	20	22
8920	40	50	30
8920	-2	-32	34
8920	32	-50	38
8921	36	-22	54
8921	36	-20	51
8922	12	18	9
8922	-45	27	45
8922	30	-42	57
8922	-9	-30	9
8922	-60	-6	-9
8922	39	-45	-6
8922	-45	-57	21
8922	3	66	-3
8922	9	-6	-15
8923	0	-82	-24
8923	-14	58	-10
8923	-20	-84	-40
8923	-16	12	12
8923	46	-84	-10
8923	10	24	-10
8924	50	40	26
8924	-60	-46	0
8924	-38	-20	44
8924	-50	-4	44
8924	-42	-48	52
8924	-48	-76	-8
8924	12	-66	4
8924	-34	-32	38
8924	-58	-20	18
8924	-42	-82	4
8924	-34	-8	64
8924	48	-66	4
8924	-46	6	-2
8924	-42	-48	52
8924	-26	-28	0
8924	50	-72	0
8924	-24	0	-2
8924	-42	-48	52
8924	24	-26	-4
8924	36	-52	56
8924	-26	-28	0
8924	56	-38	8
8924	56	-38	6
8924	-34	-60	48
8925	-48	-45	45
8925	-42	-39	6
8925	-21	18	-3
8926	14	22	50
8926	-8	-78	4
8927	-37	-60	38
8927	-62	-32	10
8927	7	-35	-16
8927	-14	-23	54
8927	-21	-2	-21
8929	-37	17	3
8929	5	6	63
8929	-26	20	7
8929	-5	27	52
8929	-50	34	10
8929	-47	6	28
8929	37	-43	35
8929	33	45	35
8929	-37	34	3
8929	5	20	45
8929	-44	-47	-15
8929	-37	-47	42
8929	-33	24	7
8929	30	-57	38
8929	-30	31	10
8929	-51	24	21
8929	47	6	31
8930	-28	-58	38
8930	-7	-83	-8
8930	-8	-82	-3
8930	-33	17	7
8930	3	8	48
8930	-28	-58	38
8930	-1	-83	-3
8930	27	44	15
8930	-44	1	29
8930	34	13	7
8930	-7	-83	-8
8930	-19	-4	10
8930	34	13	7
8930	-19	-4	10
8930	2	-84	-7
8930	-7	-83	-8
8930	-43	-67	-5
8930	2	-84	-7
8930	34	13	7
8930	34	13	7
8930	35	-71	-6
8930	-44	-71	-4
8930	38	-1	30
8930	-44	-71	-4
8930	-7	-83	-8
8930	35	-71	-6
8930	25	-57	38
8930	38	-1	30
8930	-7	-83	-8
8930	-19	-4	10
8930	-7	4	47
8930	-8	-82	-3
8930	25	-57	38
8930	6	2	4
8930	34	13	7
8930	-19	-4	10
8930	-11	3	4
8930	27	44	15
8930	34	13	7
8930	38	-1	30
8930	-44	-71	-4
8930	6	2	4
8930	35	-71	-6
