docidx	x	y	z
27	-48	-24	12
27	42	-24	12
27	42	-26	12
27	40	-16	-8
27	40	-16	-8
27	-56	-32	12
27	-60	-30	12
27	-46	-30	12
27	-46	-32	12
27	40	-16	-8
27	40	-16	-8
27	-60	-30	12
27	-46	-30	12
27	-46	-32	12
27	42	-20	-4
27	42	-20	-4
27	-56	-28	12
27	-48	-28	12
27	-48	-30	12
27	-48	-30	12
27	-48	-30	12
27	40	-30	12
27	40	-16	12
27	40	-16	-4
27	40	-16	-4
27	-56	-32	12
27	-42	-32	12
27	-42	-26	12
27	-44	-48	-36
27	-20	-36	-28
28	-13	-14	40
28	-8	40	14
28	-7	-4	40
28	-7	28	24
28	30	-22	42
28	34	4	41
28	42	-60	22
28	-60	-36	-11
28	38	18	-26
28	40	-46	12
28	37	-58	2
28	14	-38	-8
28	-46	-69	-19
28	-51	-58	-20
28	22	-39	5
28	-18	18	48
28	-36	11	43
28	-45	16	18
28	-32	24	0
28	-46	-46	-10
28	40	10	-18
28	2	-20	4
28	18	-28	15
29	-36	10	28
29	-36	10	28
29	-42	6	24
29	-42	6	24
29	-44	4	26
29	-44	4	26
29	-42	22	22
29	-42	22	22
29	-38	12	22
29	-38	12	22
29	-38	16	32
29	-38	16	32
29	-34	10	24
29	-34	10	24
29	-32	24	12
29	-32	24	12
29	-32	4	30
29	-32	4	30
29	-34	8	18
29	-34	8	18
29	-34	22	14
29	-34	22	14
29	-38	16	34
29	-38	16	34
29	-38	10	34
29	-38	10	34
29	-40	24	14
29	-40	24	14
29	-44	18	24
29	-44	18	24
29	-28	16	34
29	-28	16	34
29	-30	18	26
29	-30	18	26
29	-38	28	18
29	-38	28	18
29	-26	12	28
29	-26	12	28
29	-34	10	40
29	-34	10	40
29	-40	8	20
29	-40	8	20
29	-34	4	32
29	-34	4	32
29	-28	18	20
29	-28	18	20
29	-38	12	28
29	-38	12	28
30	56	-19	10
30	-55	-23	25
30	48	-35	40
31	-50	-20	5
31	-42	-14	7
31	-54	-18	8
31	47	-15	12
31	55	-17	11
31	-42	-25	5
31	-44	-14	3
31	-52	-12	14
31	-54	-24	-12
31	-54	-24	-12
31	-30	-24	-12
31	-30	-34	-12
31	-30	-34	4
31	-30	-34	4
31	56	-19	45
31	56	-19	45
31	-38	-1	15
31	-43	-1	15
31	-43	-36	15
31	-43	-36	11
31	-43	-36	11
31	-29	-30	-1
31	-29	-30	-1
31	-18	-30	-1
31	-18	-5	-1
31	-18	-5	-6
31	-18	-5	-6
31	41	-1	18
31	33	-31	-1
31	33	-31	-1
31	19	-31	-1
31	19	-5	-1
31	19	-5	-7
31	19	-5	-7
31	54	-5	-7
31	54	-19	-7
31	54	-19	40
31	54	-19	40
31	58	-19	-13
31	58	-19	-13
31	20	-12	2
31	20	-12	2
31	43	-12	2
31	43	-26	2
31	43	-26	54
31	43	-26	54
31	-37	22	10
31	-53	22	10
31	-53	-43	10
31	-53	-43	16
31	-53	-43	16
31	-49	-43	16
31	-49	-30	16
31	-49	-30	-1
31	-49	-30	-1
31	-28	-30	-1
31	-28	-30	-1
31	-28	-30	-6
31	-28	-30	-6
31	-21	-30	-6
31	-21	-14	-6
31	-21	-14	-5
31	-21	-14	-5
31	23	-30	-6
31	23	-30	-6
31	12	-30	-6
31	12	-13	-6
31	12	-13	-6
31	12	-13	-6
31	38	-13	-6
31	38	-11	-6
31	38	-11	45
31	38	-11	45
32	33	42	24
32	-36	36	24
32	6	33	24
32	-3	33	54
32	36	24	-12
32	-39	24	-12
32	15	27	-12
32	60	-45	36
32	-45	-51	45
32	15	-72	51
32	9	-15	9
32	-39	-54	-48
32	24	-33	-21
32	-30	-33	-15
32	-57	-3	-12
32	42	-30	8
32	-12	-45	30
32	-45	-75	24
32	-57	-15	-15
32	-33	42	12
32	3	39	-12
32	-30	24	-30
32	-30	24	-30
32	9	42	-12
32	-33	45	12
33	-34	-20	56
33	-40	-20	60
33	-56	-20	54
33	-52	-12	44
33	-54	-34	58
33	-36	-2	60
33	-30	12	62
33	-46	-2	54
33	-4	-2	68
33	-2	4	46
33	2	2	56
33	2	8	62
33	2	16	48
34	10	-66	44
35	-14	-83	-2
35	14	-86	9
35	-3	-64	26
35	20	-78	-2
35	3	-56	48
35	-55	-25	20
35	43	-69	-7
35	-20	-69	42
35	0	-39	37
35	-35	-53	-13
35	-46	8	37
35	35	-58	-13
35	-49	17	26
35	46	-64	26
35	43	-50	42
35	49	14	26
35	9	-24	42
35	3	-64	26
35	38	-72	-13
35	-32	-83	-7
35	29	-67	-7
35	-14	-89	-13
35	-46	14	-2
35	-40	14	46
35	52	-33	4
35	-49	17	20
35	-46	14	37
35	-46	0	42
35	-46	24	9
35	-38	-11	48
35	-12	-72	26
35	23	-89	-2
35	6	-81	-18
35	0	-53	42
35	-38	-72	4
35	-17	-81	-7
35	20	-78	4
35	-32	-83	4
35	14	-86	9
35	26	-83	15
35	43	-58	-13
35	-38	-53	-13
35	3	3	59
35	-46	-64	-2
35	-29	-72	-13
35	-43	3	48
35	-17	-81	-7
35	20	-78	4
35	0	-47	48
35	6	-58	20
35	14	-86	9
35	-46	6	42
35	-46	14	4
35	-29	-72	-13
35	32	-58	-13
35	-38	-53	-13
35	3	6	53
35	26	-81	20
36	-48	39	-12
36	-54	24	33
36	-12	63	18
36	-6	39	27
36	-33	-60	45
36	-51	-45	39
36	-12	-36	3
36	-6	-24	27
36	-6	-42	36
36	-6	-75	42
36	0	-66	33
36	30	39	48
36	18	6	54
36	-51	-6	3
36	39	-3	-6
36	-30	3	-24
36	33	3	-24
36	-12	-45	57
36	-51	-21	30
36	21	-45	51
36	42	-30	45
36	-33	-75	12
36	51	-60	9
36	-51	15	-6
36	51	21	-6
36	42	21	33
36	51	39	21
36	-9	42	24
36	-24	-63	42
36	18	54	42
36	-36	-6	-3
36	45	-12	-12
36	-24	-3	-24
36	24	-9	-18
36	12	-51	33
36	63	-15	-18
36	54	-21	-12
36	-60	-33	15
36	66	-21	15
36	-51	-51	-9
36	57	-63	15
36	0	-30	36
36	-57	-51	39
36	-42	-72	39
36	51	30	27
36	-12	39	27
36	9	39	30
36	-12	9	36
36	-39	-42	12
36	-12	-60	57
36	-45	24	-6
36	-57	18	27
36	12	-12	-9
36	-27	-60	60
36	18	-15	-24
36	3	-69	33
36	18	-54	48
37	15	-10	18
37	-14	6	9
37	-15	-10	18
37	23	-13	18
37	-25	-5	9
37	-24	-16	18
37	13	-26	9
37	7	-23	18
37	-13	-28	9
37	-8	-23	18
37	-23	43	0
37	-24	48	9
37	-23	49	18
37	-19	50	27
37	-19	42	45
37	20	49	9
37	18	45	27
37	23	41	45
37	-45	36	0
37	-45	42	9
37	-44	34	27
37	-43	30	36
37	46	35	0
37	44	36	9
37	43	35	27
37	-51	9	18
37	-47	8	36
37	49	8	27
37	-8	34	0
37	-8	36	9
37	-9	35	18
37	-7	26	27
37	-7	18	36
37	8	36	0
37	8	36	9
37	9	34	18
37	7	26	27
37	-9	-56	18
37	-9	-24	36
37	-9	-25	45
37	9	-56	18
37	9	-37	27
37	8	-24	45
37	-49	-56	9
37	-46	-73	27
37	19	21	22
37	49	-56	9
37	-50	-2	0
37	-50	-22	9
37	-44	-58	18
37	50	-22	9
37	44	-56	18
37	-27	-83	9
37	-20	-91	18
37	-18	-74	27
37	-20	-79	36
37	28	-84	9
37	19	-91	18
37	19	-80	36
37	23	30	31
37	23	30	31
37	-15	-73	45
37	8	-55	36
37	14	-73	45
37	-50	9	9
37	-51	-14	18
37	1	2	3
37	1	2	3
37	50	9	9
37	50	-14	18
37	1	2	3
37	1	2	3
37	-51	-46	27
37	-41	-51	45
37	51	-46	27
37	51	-46	36
37	42	-51	45
37	-8	42	-9
37	-17	9	-9
37	-52	-24	-9
37	-50	-24	-18
37	46	9	-9
37	-47	-63	-9
37	16	-86	-9
37	19	36	37
37	19	36	37
37	-8	-23	-9
37	-8	-24	-18
37	9	-22	-9
37	20	-63	-9
37	-10	-49	-18
37	8	-48	-18
37	1	2	3
37	18	19	27
37	9	10	32
37	1	2	3
38	-2	-94	0
38	-32	-82	-20
38	-54	-54	0
38	-30	-28	-16
38	-16	-10	-16
38	-4	-90	-10
38	36	-76	-10
38	38	-16	-22
38	-28	0	-14
38	64	-58	-6
38	-26	0	-20
38	28	-42	-40
38	54	-60	-10
38	52	-38	-10
38	66	-18	-8
38	26	-44	-44
39	41	16	19
39	-46	29	17
39	46	-42	35
39	-41	-32	41
40	-4	10	54
40	6	12	30
40	-52	8	40
40	52	2	42
40	38	-82	18
40	-34	-96	8
40	26	-54	52
40	46	-68	-12
40	-26	-42	-48
40	-4	-90	24
40	12	-54	34
40	64	-46	-4
40	20	60	22
40	-46	-68	32
40	-30	-70	-46
40	30	-80	-36
40	-12	24	8
40	12	14	16
40	-6	26	12
40	-10	18	-16
40	12	20	-16
40	-22	18	60
40	-4	-10	10
40	-20	-66	60
40	-26	-90	16
40	20	-86	16
40	-42	-80	14
40	32	-58	-18
40	-40	-64	-18
40	36	-76	-18
40	-26	-86	-26
40	-8	-62	58
40	-50	4	-32
40	44	12	-34
40	-50	-8	-14
40	58	-22	-12
40	-34	0	-36
40	-28	-16	-18
40	58	22	12
40	-56	18	14
41	-3	21	37
41	6	15	43
41	6	0	40
41	-43	6	37
41	-31	-48	46
41	-43	-57	37
41	-34	-69	9
41	43	36	0
41	-28	21	9
41	-43	18	6
41	-43	-3	9
41	-34	-15	12
41	37	9	9
41	43	-12	18
41	-6	3	6
41	25	-3	9
41	9	-12	9
41	-18	-21	9
42	-45	-59	10
42	38	12	37
42	-45	10	37
42	-43	-40	37
42	20	-83	4
42	35	-75	-2
42	38	-72	-7
42	32	-58	53
42	-17	-72	48
42	-26	-81	4
42	40	14	31
42	-29	-67	31
42	46	-36	42
42	26	-61	-2
42	26	-56	-7
42	12	-78	4
42	17	-81	9
42	32	-69	4
42	29	-81	9
42	29	-56	48
42	32	-58	53
42	-12	-72	48
43	19	20	37
43	19	20	37
44	-45	15	18
44	-39	12	51
44	-51	27	18
44	42	39	21
44	33	21	51
44	-30	-66	45
44	-48	-60	-18
44	36	-60	-27
44	45	18	45
44	48	27	24
44	-51	24	30
44	36	24	-12
44	-42	15	21
44	-39	-57	-24
44	-45	-78	15
44	48	30	21
44	33	24	48
44	-48	27	27
44	-30	27	51
44	36	51	-12
44	66	-39	-12
44	-30	-66	45
44	39	-63	45
44	-42	-60	-27
44	33	-12	-21
44	57	-24	21
44	-42	-69	12
44	-48	30	27
44	48	30	21
44	-36	-66	39
45	-41	-53	-11
45	-45	-53	-11
45	-45	-45	-11
45	-45	-45	-8
45	-45	-45	-8
45	-45	-45	-8
45	-41	-45	-8
45	-41	-53	-8
45	-41	-53	-11
45	-41	-53	-11
45	-41	-53	-11
46	5	46	47
46	10	46	45
47	-34	-17	47
47	36	-15	47
47	-29	-21	45
47	35	-15	45
47	-37	-11	46
47	40	-6	48
47	-38	-24	47
47	43	-11	43
47	-36	-17	48
47	28	-6	52
47	0	-13	53
47	2	-5	52
47	-1	-4	54
47	3	-8	56
47	1	-10	59
47	-31	-61	44
47	-30	-58	40
47	38	-58	42
47	35	-56	39
47	-26	-58	42
47	37	-54	41
47	35	-57	37
47	-27	-54	49
47	-34	-57	47
47	47	-42	46
47	-24	-68	49
47	39	-58	41
47	-34	-48	49
47	28	-62	44
47	2	-70	45
47	1	-66	40
47	-2	-65	54
47	-2	-74	44
47	2	-75	45
47	-41	-69	8
47	41	-72	2
47	-41	-63	4
47	53	-63	0
47	47	-63	2
47	-45	-69	3
47	42	-57	3
47	-43	-67	3
47	51	-65	2
47	-41	-68	5
47	-47	-65	6
47	46	-61	2
48	16	-52	-16
48	14	-54	-16
48	-4	-66	-16
49	-44	10	36
49	-46	10	36
49	-40	14	28
49	-40	14	30
49	-40	8	48
49	-40	8	48
49	-42	18	34
49	-42	18	34
49	-52	12	14
49	-52	12	14
49	-46	16	44
49	-46	20	30
49	-46	20	30
49	-46	-42	20
49	-52	-24	14
49	-54	-22	14
49	-44	12	18
49	-44	12	18
49	-38	10	24
49	-38	10	24
49	-50	-24	-2
49	-50	-24	-2
49	-42	-36	0
49	-42	-36	0
49	-40	6	28
49	-40	14	14
49	-40	4	40
49	-40	4	40
49	-40	14	10
49	-40	14	14
49	-56	-26	-4
49	-56	-26	-4
49	-50	-50	12
49	-50	-50	12
49	-42	18	26
49	-42	18	26
49	-46	12	44
49	-46	12	44
49	-42	6	26
49	-42	6	26
49	-54	-42	10
49	-54	-42	10
49	-36	10	38
49	-36	10	38
49	-34	18	30
49	-32	18	30
49	-42	-38	14
49	-40	-38	14
49	-42	22	30
49	-40	20	30
49	-44	18	42
49	-44	18	42
49	42	12	28
49	-40	2	32
49	-40	2	32
49	-42	20	30
49	-42	18	30
49	-54	-42	8
49	-54	-40	8
50	64	-28	8
50	56	-12	4
50	-56	-28	12
50	68	-24	4
50	56	-16	8
50	44	-28	12
50	-48	-32	12
50	-52	-16	8
50	64	-28	8
50	60	-12	8
50	48	-28	12
50	-52	-28	12
50	-52	-16	8
50	-40	-20	12
50	68	-24	4
50	56	-12	4
50	40	-28	16
50	-52	-28	12
50	-52	-16	8
51	-48	-30	17
51	-47	-30	16
51	47	-31	13
51	-45	-28	14
51	-43	-29	14
51	36	23	34
51	46	-27	13
51	-45	-29	14
51	-44	-28	12
51	-45	-30	12
51	-42	-30	12
52	2	4	6
53	37	-55	-14
53	-38	-53	-17
53	51	-64	9
53	-48	-73	7
53	39	-45	-18
53	-25	-47	-13
53	47	-67	8
53	34	-10	-30
53	-19	-79	-12
53	-32	-88	-11
53	-33	-64	-18
53	-28	-57	-13
54	47	-50	-14
54	-47	-50	-17
54	31	-53	-14
54	-33	-54	-18
54	19	-68	-10
55	-36	-26	52
55	-50	-28	16
55	10	-68	-16
55	60	-48	16
55	48	-34	28
55	-42	-30	48
55	-48	-30	16
55	-36	-24	52
55	10	-70	-20
56	-43	-75	-16
56	-43	-75	-16
56	-49	-63	4
56	-49	-63	4
56	-49	-63	4
56	-49	-63	4
56	-49	-63	4
56	-49	-63	4
56	-49	-61	4
56	-49	-61	4
56	-49	-61	4
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	-43	-69	-6
56	41	-63	4
56	41	-63	4
56	41	-67	4
56	41	-67	4
56	41	-67	4
56	41	-67	4
56	41	-61	4
56	41	-61	12
56	41	-61	12
56	-29	-89	2
56	-27	-89	2
56	-27	-89	2
56	-27	-89	0
56	-27	-89	0
56	-35	-89	0
56	-35	-83	0
56	-35	-83	2
56	-35	-83	2
56	29	-81	10
56	29	-81	10
56	29	-81	10
56	29	-83	10
56	29	-83	10
56	29	-83	10
56	-27	-77	26
56	-23	-73	30
56	-23	-73	30
56	-39	-51	54
56	39	-51	54
56	39	-55	54
56	39	-55	58
56	39	-55	58
56	-31	-55	58
56	-31	-57	58
56	-31	-57	56
56	-31	-57	56
56	-35	-47	48
56	-31	-47	48
56	-31	-51	48
56	-31	-51	40
56	-31	-51	40
56	-35	-51	40
56	-35	-47	40
56	-35	-47	48
56	-35	-47	48
56	-31	-43	38
56	-35	-43	38
56	-35	-45	38
56	-35	-45	46
56	-35	-45	46
56	-33	-45	46
56	-33	-43	46
56	-33	-43	38
56	-33	-43	38
56	-27	-55	48
56	-27	-55	48
56	27	-57	50
56	31	-51	48
56	31	-51	48
56	29	-47	42
56	31	-47	42
56	31	-47	42
56	31	-47	53
56	31	-47	53
56	31	-47	53
56	31	-45	53
56	31	-45	40
56	31	-45	40
56	-13	-69	54
56	-15	-69	54
56	-15	-71	54
56	-15	-71	48
56	-15	-71	48
56	-15	-71	48
56	-15	-67	48
56	-15	-67	52
56	-15	-67	52
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-23	-71	46
56	-13	-75	46
56	-13	-75	46
56	23	-69	54
56	23	-69	54
56	23	-69	54
56	23	-69	50
56	23	-69	50
56	15	-69	50
56	15	-67	50
56	15	-67	42
56	15	-67	42
56	15	-73	46
56	21	-71	46
56	21	-71	46
56	-27	-15	54
56	-31	-15	54
56	-31	-11	54
56	-31	-11	52
56	-31	-11	52
56	-25	-11	52
56	-25	-13	52
56	-25	-13	56
56	-25	-13	56
56	-35	-11	58
56	-31	-15	64
56	-31	-15	64
56	-51	-3	42
56	-45	-3	42
56	-45	-7	42
56	-45	-7	48
56	-45	-7	48
56	-57	-5	36
56	-57	-5	36
56	-53	1	18
56	-51	1	18
56	-51	3	18
56	-51	3	26
56	-51	3	26
56	-59	3	26
56	-59	7	18
56	-59	7	18
56	-7	-97	-8
56	-17	-89	-8
56	-17	-89	-8
56	15	-93	-8
56	15	-93	-8
56	-25	-67	-12
56	-27	-67	-12
56	-27	-65	-12
56	-27	-65	-14
56	-27	-65	-14
56	-27	-65	-14
56	-27	-65	-14
56	-27	-65	-14
56	-27	-65	-14
56	29	-63	-12
56	29	-63	-14
56	29	-63	-14
56	25	-79	-14
56	27	-79	-14
56	27	-81	-14
56	27	-81	-14
56	27	-81	-14
56	25	-81	-14
56	25	-79	-14
56	25	-79	-14
56	25	-79	-14
56	-41	-65	-16
56	-41	-65	-16
56	-41	-65	-16
56	-41	-63	-16
56	-41	-63	-12
56	-41	-63	-12
56	-37	-73	-16
56	-31	-73	-14
56	-31	-73	-14
56	37	-75	-16
56	33	-75	-16
56	33	-75	-16
56	33	-75	-6
56	33	-75	-6
56	33	-75	-6
56	33	-71	-6
56	33	-71	-6
56	33	-71	-6
56	-39	-73	2
56	-39	-73	2
56	-39	-75	2
56	-39	-75	0
56	-39	-75	0
56	-45	-75	0
56	-45	-69	0
56	-45	-69	4
56	-45	-69	4
56	41	-65	4
56	41	-65	4
56	41	-63	4
56	41	-63	4
56	41	-63	4
56	41	-63	4
56	41	-65	4
56	41	-65	4
56	41	-65	4
56	-27	-89	0
56	-33	-89	0
56	-33	-85	0
56	-33	-85	2
56	-33	-85	2
56	-33	-85	2
56	-33	-85	2
56	-33	-85	2
56	-33	-85	2
56	-27	-87	12
56	-27	-87	12
56	-25	-87	12
56	-25	-87	12
56	-25	-87	2
56	-25	-87	2
56	27	-85	4
56	31	-85	4
56	31	-85	4
56	31	-85	2
56	31	-85	2
56	29	-85	2
56	29	-83	2
56	29	-83	8
56	29	-83	8
56	37	-81	2
56	23	-87	2
56	23	-87	2
56	25	-87	-6
56	25	-87	-6
56	-49	-39	24
56	-47	-39	24
56	-47	-39	24
56	59	-35	18
56	49	-39	18
56	49	-39	18
56	-13	-71	38
56	-13	-71	38
56	13	-67	36
56	13	-67	36
56	-25	-73	20
56	-25	-73	20
56	-25	-73	20
56	-25	-73	22
56	-25	-73	22
56	-25	-73	22
56	-25	-73	22
56	-25	-73	20
56	-25	-73	20
56	25	-71	30
56	29	-71	30
56	29	-75	30
56	29	-75	28
56	29	-75	28
56	27	-75	28
56	27	-75	28
56	27	-75	28
56	27	-75	28
56	31	-69	22
56	31	-69	22
56	31	-69	22
56	31	-71	22
56	31	-71	20
56	31	-71	20
56	-31	-53	50
56	-31	-53	50
56	-31	-53	50
56	-31	-53	48
56	-31	-53	48
56	-43	-53	48
56	-43	-45	48
56	-43	-45	56
56	-43	-45	56
56	-25	-51	42
56	-29	-51	42
56	-29	-49	42
56	-29	-49	40
56	-29	-49	40
56	-29	-49	40
56	-29	-51	40
56	-29	-51	42
56	-29	-51	42
56	23	-57	48
56	25	-57	48
56	25	-57	48
56	25	-57	48
56	25	-57	48
56	25	-57	48
56	25	-57	48
56	25	-57	46
56	25	-57	46
56	29	-49	42
56	29	-49	42
56	35	-49	42
56	35	-45	42
56	35	-45	40
56	35	-45	40
56	-27	-9	52
56	-27	-9	52
56	-29	-9	52
56	-29	-11	52
56	-29	-11	52
56	-29	-11	52
56	-45	-9	52
56	-41	-9	52
56	-41	-9	52
56	-41	-9	48
56	-41	-9	48
56	-41	-9	48
56	-41	-11	48
56	-41	-11	44
56	-41	-11	44
56	-47	-1	42
56	-47	-1	42
56	-49	-1	42
56	-49	-3	42
56	-49	-3	42
56	-49	-3	42
56	-53	3	28
56	-53	3	28
56	-45	1	20
56	-45	1	20
56	-51	3	10
56	-51	3	10
56	39	-9	56
56	37	-9	56
56	37	-9	56
56	37	-9	52
56	37	-9	52
56	37	-9	52
56	37	-7	52
56	37	-7	46
56	37	-7	46
56	43	3	36
56	45	1	36
56	45	1	36
56	33	7	28
56	33	7	28
56	47	3	20
56	47	3	20
56	49	9	12
56	49	9	12
56	1	-3	54
56	1	-3	54
56	-1	-3	54
56	-1	-5	54
56	-1	-5	52
56	-1	-5	52
56	3	7	46
56	3	7	46
56	1	7	46
56	1	7	46
56	1	7	46
56	1	7	46
56	-9	9	36
56	-9	9	36
56	3	23	32
56	3	23	32
56	-35	47	20
56	-35	47	20
56	33	37	30
56	33	37	30
56	39	31	20
56	39	31	20
56	35	43	22
56	35	43	22
56	-31	15	4
56	-31	15	4
56	-35	-5	12
56	-35	-5	12
56	31	17	4
56	31	17	4
56	43	11	2
56	43	11	2
56	35	-5	10
56	35	-5	10
56	-9	-21	8
56	-9	-21	8
56	-9	-3	8
56	-9	-3	8
56	7	-19	8
56	7	-19	8
56	-19	3	2
56	-19	3	2
56	19	5	2
56	19	5	2
56	-43	-75	-16
56	-41	-75	-6
56	-43	-69	-6
56	29	-83	10
56	-25	-71	22
56	-23	-73	30
56	-35	-47	48
56	-29	-47	40
56	-33	-43	38
56	33	-57	48
56	31	-51	48
56	31	-45	40
56	-9	-67	54
56	-15	-67	52
56	-23	-69	48
56	-23	-71	46
56	-13	-75	46
56	17	-65	50
56	15	-67	42
56	25	-71	40
56	21	-71	46
56	-29	-9	52
56	-25	-13	56
57	42	-46	-18
57	36	-28	-22
57	-42	-74	-14
57	-36	-40	-18
57	-36	-26	-24
57	-36	-48	-16
57	-44	-50	-18
57	-54	-58	-18
57	50	24	16
58	-51	-13	28
58	-53	-21	16
58	-59	-23	22
58	-35	-39	36
58	-49	-31	40
59	61	-42	3
60	8	-12	60
60	-2	-18	56
60	-6	-16	56
61	-52	4	48
61	-36	-42	54
61	16	-48	-16
61	-46	10	44
61	-52	-30	52
61	16	-52	-16
61	34	-66	-20
61	-42	-6	52
61	36	-34	66
61	-50	-32	56
61	18	-52	-20
61	42	46	18
61	42	14	48
61	52	0	48
61	34	-48	66
61	-44	-42	54
61	64	-32	16
61	34	-58	-22
61	-32	-60	-22
62	34	-77	23
62	14	-77	23
62	14	-84	23
62	14	-84	28
62	28	-84	28
62	28	-87	28
62	28	-87	11
62	-21	-88	21
62	-22	-88	21
62	-22	-88	21
62	-22	-88	14
62	-19	-88	14
62	-19	-84	14
62	-19	-84	12
62	45	-57	14
62	33	-57	14
62	33	-69	14
62	33	-69	1
62	44	-69	1
62	44	-50	1
62	44	-50	2
62	-43	-73	20
62	-49	-73	20
62	-49	-69	20
62	-49	-69	7
62	-36	-69	7
62	-36	-67	7
62	-36	-67	11
62	53	-27	18
62	47	-27	18
62	47	-35	18
62	47	-35	20
62	54	-35	20
62	54	-34	20
62	54	-34	21
62	-60	-44	18
62	-51	-44	18
62	-51	-46	18
62	-51	-46	4
62	-47	-46	4
62	-47	-39	4
62	-47	-39	20
62	38	9	30
62	38	2	30
62	38	2	43
62	41	2	43
62	41	-3	43
62	41	-3	42
62	-38	3	35
62	-19	3	35
62	-19	-18	35
62	-19	-18	45
62	-47	-18	45
62	-47	3	45
62	-47	3	29
63	-52	10	28
63	-40	30	14
63	-56	22	2
63	54	24	18
63	-46	30	-6
63	50	24	-6
63	-42	-18	-12
63	-58	-58	14
63	-52	-44	22
63	-60	-36	16
63	-36	-28	8
63	-48	20	-16
63	56	10	-10
63	-42	-56	38
63	-54	-54	32
63	40	-50	42
63	-44	22	10
63	-48	20	-4
64	48	10	34
64	-46	10	38
64	0	10	56
64	46	4	28
64	20	-70	56
64	-28	-68	54
64	34	-64	-16
65	0	27	18
65	24	6	-6
65	-18	9	-6
65	9	-12	3
65	-12	-15	6
65	48	12	-6
65	-54	12	-9
65	39	42	24
65	-39	42	27
65	66	-24	18
65	-57	-24	24
65	24	-3	-24
65	-21	-6	-24
65	33	-15	-24
65	-24	-15	-24
66	-10	-78	-16
66	-16	-14	-20
66	34	-18	-12
66	-48	-16	-12
66	-34	-58	-12
66	-34	-22	-16
67	-64	-32	36
67	16	-22	2
67	50	-6	18
67	22	22	6
67	22	22	6
67	-28	-16	32
67	16	-20	2
68	10	50	30
68	54	8	34
68	2	-56	50
69	52	-62	-4
69	30	-38	72
69	36	-82	6
69	-34	-42	64
69	28	-76	38
69	30	-80	18
69	-32	-52	64
69	-26	-82	14
69	-52	-66	2
69	22	-6	62
69	48	-60	-8
69	12	-84	44
69	44	-36	64
69	36	-84	-4
69	-40	-32	68
69	48	-60	-4
69	28	-40	72
69	54	-69	-6
69	30	-87	12
69	-36	-39	63
69	33	-48	60
69	54	-60	0
69	39	-78	9
69	-30	-84	12
70	-15	33	44
70	10	47	25
70	12	40	45
70	-6	49	-4
70	-51	-11	-13
70	52	-6	-18
70	-49	-42	7
70	-46	-68	22
70	54	-52	15
70	32	-46	-16
70	43	-64	9
70	37	3	11
70	30	-14	-23
70	24	-43	-7
70	-19	-12	-20
70	-4	-57	15
70	44	-30	22
70	2	-57	29
70	-20	-89	20
70	11	-43	-34
70	-10	-43	-33
70	22	-7	-6
70	35	-67	42
70	-16	28	46
70	10	49	38
70	-2	49	4
70	44	-28	17
70	38	10	-28
70	58	-50	17
70	24	-12	-17
70	-6	6	58
70	32	-43	-15
70	-36	-65	41
70	36	-69	40
70	50	5	7
70	21	41	36
70	-24	46	30
70	26	24	39
70	52	-43	34
71	-40	-16	44
71	-36	-12	60
71	-8	-8	60
71	-60	0	16
71	-48	-36	20
71	-12	-8	12
71	-60	-24	44
71	-60	-44	44
71	52	-44	48
71	48	-52	52
71	56	8	32
71	44	32	24
71	56	4	8
71	60	-36	20
71	64	-32	36
71	40	-40	36
71	48	4	28
71	52	-4	44
71	48	44	-4
71	36	-4	40
71	32	20	0
71	36	8	48
71	40	0	52
71	36	-64	44
71	28	-68	60
71	-40	-20	48
71	-28	-24	68
71	-56	-20	16
71	-8	-8	60
71	-12	-12	8
71	-8	-20	40
71	56	-4	36
71	60	-28	36
71	56	-40	20
71	-40	-20	52
71	-28	-24	68
71	-52	-20	20
71	-44	48	4
71	-64	-40	24
71	44	40	0
71	56	12	32
71	44	-56	48
71	52	-44	48
71	48	36	16
71	4	8	40
71	64	-36	32
72	2	3	4
72	2	3	4
73	8	9	10
74	45	16	37
74	45	2	37
74	31	2	3
74	0	2	56
74	-25	-72	36
74	27	-67	36
75	-39	15	30
75	-36	48	33
75	42	45	27
75	-30	-63	57
75	39	-51	42
75	-51	-39	57
75	-27	-57	21
75	-48	-63	-15
75	-39	-54	-15
75	-39	-45	-15
75	-43	-54	-12
76	11	13	19
76	11	14	18
77	38	45	32
77	-38	55	12
77	26	52	12
77	-52	7	5
77	-41	49	15
77	-41	45	20
77	-30	49	25
77	-34	52	28
77	-38	24	30
77	-30	41	35
77	-41	0	60
77	34	51	10
77	41	39	30
77	38	45	35
77	26	-4	65
78	-42	0	56
78	-6	6	70
78	56	16	-2
78	-28	-74	-26
78	34	-64	-28
78	-52	10	34
78	-22	56	0
78	-30	2	64
78	52	16	30
78	46	36	18
78	34	6	62
78	-52	-56	-18
78	-22	-62	50
78	30	-68	44
78	-40	-80	-4
78	44	-68	-10
78	56	14	-2
78	50	40	20
78	32	8	62
78	-48	4	30
78	28	-68	44
78	-32	-50	56
78	-52	-54	-12
78	42	-72	22
